time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-03-16 08:30:00-04:00,MLTrader,fa3075906b714482aa4ae4a16430670b,AAPL,sell,stop,fill,1,day,0.0,1,stock,61.09925231933593,733.0,0.0
2020-03-16 08:30:00-04:00,MLTrader,dd4c6f537d4f4915a500d8a215c1d498,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-16 08:30:00-04:00,MLTrader,7d0d60d95c694b75884824d58fd43f70,AAPL,sell,stop,fill,1,day,0.0,1,stock,60.78575057983398,41.0,0.0
2020-03-16 08:30:00-04:00,MLTrader,eaf852ea7c6a4d54a88b9eb8d0dc3d0c,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-16 08:30:00-04:00,MLTrader,5db62c72cad04353af8399f0dae62891,AAPL,sell,stop,fill,1,day,0.0,1,stock,61.877498626708984,303.0,0.0
2020-03-16 08:30:00-04:00,MLTrader,59b80291aa9043bb94c5558cdf414876,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-16 08:30:00-04:00,MLTrader,c71e7fc9f9bd456286a12aff13a2ea1c,AAPL,sell,stop,fill,1,day,0.0,1,stock,61.877498626708984,152.0,0.0
2020-03-16 09:30:00-04:00,MLTrader,afdc76c4af7d4fd588fb27f7e03acf20,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-16 09:30:00-04:00,MLTrader,afdc76c4af7d4fd588fb27f7e03acf20,AAPL,buy,market,fill,1,gtc,0.0,1,stock,61.877498626708984,690.0,0.0
2020-03-17 09:30:00-04:00,MLTrader,87f756d585ed42d18a40b0ed21e2283b,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-17 09:30:00-04:00,MLTrader,87f756d585ed42d18a40b0ed21e2283b,AAPL,buy,market,fill,1,gtc,0.0,1,stock,59.942501068115234,356.0,0.0
2020-03-18 09:30:00-04:00,MLTrader,277903f98a2949aebd9e325d4dab7e7f,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-18 09:30:00-04:00,MLTrader,277903f98a2949aebd9e325d4dab7e7f,AAPL,buy,market,fill,1,gtc,0.0,1,stock,61.84749984741211,173.0,0.0
2020-03-19 09:30:00-04:00,MLTrader,2d4cedc4656d413c8c89fca9dea206dc,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-19 09:30:00-04:00,MLTrader,a312dc6b85f54f47913f8c5f7cc0f8ef,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-19 09:30:00-04:00,MLTrader,9701dc5a9243405583da1be1d90dca91,AAPL,sell,stop,fill,1,day,0.0,1,stock,58.783623695373535,690.0,0.0
2020-03-19 09:30:00-04:00,MLTrader,543599170f574981bcfc1e1a1906d147,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-19 09:30:00-04:00,MLTrader,3448a0ce883b42219d320c8d2d4a7add,AAPL,sell,stop,fill,1,day,0.0,1,stock,58.7551248550415,173.0,0.0
2020-03-19 09:30:00-04:00,MLTrader,2d4cedc4656d413c8c89fca9dea206dc,AAPL,buy,market,fill,1,gtc,0.0,1,stock,61.79499816894531,87.0,0.0
2020-03-20 09:30:00-04:00,MLTrader,d6a46cb8c6c14a75bb05187fd78ab1c9,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-20 09:30:00-04:00,MLTrader,a9a587656ef54b53a999e64042c23336,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-20 09:30:00-04:00,MLTrader,ec766a034fcb460ab1015c63771fb1f4,AAPL,sell,stop,fill,1,day,0.0,1,stock,58.705248260498045,87.0,0.0
2020-03-20 09:30:00-04:00,MLTrader,d6a46cb8c6c14a75bb05187fd78ab1c9,AAPL,buy,market,fill,1,gtc,0.0,1,stock,61.79499816894531,453.0,0.0
2020-03-21 09:30:00-04:00,MLTrader,af4dd0f1708e442dab9cdbab46884e65,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-21 09:30:00-04:00,MLTrader,d1229b7f4241485faef399823d51b6be,AAPL,sell,stop,fill,1,day,0.0,1,stock,58.705248260498045,453.0,0.0
2020-03-23 09:30:00-04:00,MLTrader,d9cd4dfbdb6e4a6cb0f0c01cc4d9cb66,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-23 09:30:00-04:00,MLTrader,d9cd4dfbdb6e4a6cb0f0c01cc4d9cb66,AAPL,buy,market,fill,1,gtc,0.0,1,stock,59.09000015258789,506.0,0.0
2020-03-24 09:30:00-04:00,MLTrader,bb069f0eb47846a79991a24e74650c21,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-24 09:30:00-04:00,MLTrader,bb069f0eb47846a79991a24e74650c21,AAPL,buy,market,fill,1,gtc,0.0,1,stock,62.6875,238.0,0.0
2020-03-25 09:30:00-04:00,MLTrader,661dc94d3efc47fd9e663c9194dfb57f,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-25 09:30:00-04:00,MLTrader,661dc94d3efc47fd9e663c9194dfb57f,AAPL,buy,market,fill,1,gtc,0.0,1,stock,61.630001068115234,121.0,0.0
2020-03-26 09:30:00-04:00,MLTrader,4ec1322dcc5d4c26b482806e66453cff,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-26 09:30:00-04:00,MLTrader,4ec1322dcc5d4c26b482806e66453cff,AAPL,buy,market,fill,1,gtc,0.0,1,stock,63.1875,59.0,0.0
2020-03-27 09:30:00-04:00,MLTrader,c1335d521d474e1197d28261d8b71a7c,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-27 09:30:00-04:00,MLTrader,c1335d521d474e1197d28261d8b71a7c,AAPL,buy,market,fill,1,gtc,0.0,1,stock,63.1875,30.0,0.0
2020-03-30 09:30:00-04:00,MLTrader,8bcccfbd7fb144d3a6d6c5e3734ac9be,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-30 09:30:00-04:00,MLTrader,8bcccfbd7fb144d3a6d6c5e3734ac9be,AAPL,buy,market,fill,1,gtc,0.0,1,stock,63.900001525878906,15.0,0.0
2020-03-31 09:30:00-04:00,MLTrader,7a1652a351f14b59a8a20e3e3018aae7,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-31 09:30:00-04:00,MLTrader,5473d6cb9c23499691251b68462569e6,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-31 09:30:00-04:00,MLTrader,632a2fa9ce73432ca0ce9e6876f6c5b6,AAPL,sell,stop,fill,1,day,0.0,1,stock,60.028124999999996,59.0,0.0
2020-03-31 09:30:00-04:00,MLTrader,062f893579d74a8c817d9290b34f4cff,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-31 09:30:00-04:00,MLTrader,e02d20f247364e14a23d2680cf84ab12,AAPL,sell,stop,fill,1,day,0.0,1,stock,60.028124999999996,30.0,0.0
2020-03-31 09:30:00-04:00,MLTrader,e4ea066368c0491889761b92ee31c927,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-31 09:30:00-04:00,MLTrader,a0e4b83db46a4734ab5ea80da454a3cf,AAPL,sell,stop,fill,1,day,0.0,1,stock,60.705001449584955,15.0,0.0
2020-03-31 09:30:00-04:00,MLTrader,7a1652a351f14b59a8a20e3e3018aae7,AAPL,buy,market,fill,1,gtc,0.0,1,stock,61.625,7.0,0.0
2020-04-01 09:30:00-04:00,MLTrader,557de7fa78a944b0bc0b3700db91c26e,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
